job_id,image_name,width,height,object_count,gpu_time_ms,total_time_ms,status
4409,000000511076,256,256,18,0.877,3.339,success
4410,000000511321,256,256,5,0.706,4.903,success
4411,000000511384,256,256,7,0.659,2.778,success
4412,000000511398,256,256,7,0.554,2.923,success
4413,000000511453,256,256,6,0.915,4.553,success
4414,000000511599,256,256,12,1.293,4.141,success
4415,000000511647,256,256,4,0.842,2.944,success
4416,000000511760,256,256,1,1.004,4.356,success
4417,000000511999,256,256,12,0.812,3.192,success
4418,000000512194,256,256,6,0.624,3.557,success
4419,000000512248,256,256,13,0.834,4.505,success
4420,000000512330,256,256,7,0.694,3.635,success
4421,000000512403,256,256,9,0.670,3.290,success
4422,000000512476,256,256,15,1.039,3.788,success
4423,000000512564,256,256,21,0.605,5.018,success
4424,000000512648,256,256,16,0.568,3.203,success
4425,000000512657,256,256,7,0.678,3.473,success
4426,000000512776,256,256,2,0.577,2.819,success
4427,000000512836,256,256,9,0.565,3.261,success
4428,000000512929,256,256,15,0.577,2.804,success
4429,000000512985,256,256,1,0.596,2.740,success
4430,000000513041,256,256,12,0.588,2.752,success
4431,000000513181,256,256,2,0.567,3.388,success
4432,000000513283,256,256,7,0.574,3.027,success
4433,000000513484,256,256,11,0.554,2.981,success
4434,000000513524,256,256,5,0.546,3.299,success
4435,000000513567,256,256,13,0.678,3.016,success
4436,000000513580,256,256,11,0.762,8.542,success
4437,000000513688,256,256,5,0.544,3.050,success
4438,000000514376,256,256,15,0.545,3.495,success
4439,000000514508,256,256,11,0.530,3.124,success
4440,000000514540,256,256,16,0.609,3.294,success
4441,000000514586,256,256,19,0.610,5.807,success
4442,000000514797,256,256,9,0.575,3.404,success
4443,000000514914,256,256,6,0.665,6.576,success
4444,000000514979,256,256,11,0.578,3.302,success
4445,000000515025,256,256,7,0.579,3.622,success
4446,000000515077,256,256,0,0.890,3.211,success
4447,000000515266,256,256,15,0.584,2.789,success
4448,000000515350,256,256,4,0.776,3.395,success
4449,000000515445,256,256,13,0.918,3.363,success
4450,000000515577,256,256,2,0.652,3.636,success
4451,000000515579,256,256,26,0.905,3.806,success
4452,000000515828,256,256,4,0.680,5.155,success
4453,000000515982,256,256,17,0.668,3.350,success
4454,000000516038,256,256,3,0.562,2.934,success
4455,000000516143,256,256,12,0.688,3.634,success
4456,000000516173,256,256,8,0.799,6.533,success
4457,000000516316,256,256,13,0.757,3.593,success
4458,000000516318,256,256,3,0.874,4.077,success
4459,000000516601,256,256,7,0.548,2.884,success
4460,000000516677,256,256,8,0.885,3.121,success
4461,000000516708,256,256,6,0.809,3.703,success
4462,000000516804,256,256,7,0.606,4.618,success
4463,000000516871,256,256,15,0.589,3.266,success
4464,000000516916,256,256,10,0.813,3.652,success
4465,000000517056,256,256,16,0.578,3.283,success
4466,000000517069,256,256,5,0.722,3.541,success
4467,000000517523,256,256,1,1.009,3.817,success
4468,000000517687,256,256,28,0.570,2.746,success
4469,000000517832,256,256,14,0.773,3.142,success
4470,000000518213,256,256,15,0.870,3.542,success
4471,000000518326,256,256,10,0.606,2.679,success
4472,000000518770,256,256,7,0.630,2.719,success
4473,000000519039,256,256,14,0.631,3.261,success
4474,000000519208,256,256,3,0.648,2.671,success
4475,000000519338,256,256,6,0.589,3.228,success
4476,000000519491,256,256,4,0.606,4.974,success
4477,000000519522,256,256,9,0.564,3.123,success
4478,000000519569,256,256,4,0.559,4.072,success
4479,000000519611,256,256,7,0.626,3.186,success
4480,000000519688,256,256,6,0.635,2.761,success
4481,000000519764,256,256,6,0.608,2.348,success
4482,000000520009,256,256,15,0.662,3.499,success
4483,000000520077,256,256,16,0.580,2.800,success
4484,000000520264,256,256,7,0.590,3.396,success
4485,000000520301,256,256,8,0.754,5.378,success
4486,000000520324,256,256,8,0.675,3.583,success
4487,000000520531,256,256,9,0.613,5.144,success
4488,000000520659,256,256,19,0.637,3.401,success
4489,000000520707,256,256,4,0.742,2.949,success
4490,000000520832,256,256,14,0.597,3.096,success
4491,000000520871,256,256,15,0.618,3.600,success
4492,000000520910,256,256,2,0.563,3.527,success
4493,000000521052,256,256,16,0.628,3.596,success
4494,000000521141,256,256,14,0.650,3.334,success
4495,000000521231,256,256,3,0.584,2.773,success
4496,000000521259,256,256,13,0.590,3.533,success
4497,000000521282,256,256,0,0.557,2.859,success
4498,000000521405,256,256,3,0.577,2.995,success
4499,000000521509,256,256,3,0.565,2.672,success
4500,000000521540,256,256,5,0.598,3.365,success
4501,000000521601,256,256,2,0.602,3.481,success
4502,000000521717,256,256,5,0.653,5.610,success
4503,000000521719,256,256,24,0.775,3.348,success
4504,000000521819,256,256,11,0.733,3.360,success
4505,000000521956,256,256,6,0.622,2.506,success
4506,000000522007,256,256,15,0.575,3.092,success
4507,000000522156,256,256,8,0.630,3.173,success
4508,000000522393,256,256,5,0.575,3.520,success
4509,000000522638,256,256,3,0.655,6.114,success
4510,000000522713,256,256,1,0.847,3.591,success
4511,000000522751,256,256,9,0.592,5.514,success
4512,000000522889,256,256,18,0.657,3.107,success
4513,000000522940,256,256,14,0.546,3.532,success
4514,000000523033,256,256,2,0.604,3.630,success
4515,000000523100,256,256,7,0.630,2.632,success
4516,000000523175,256,256,16,0.585,3.128,success
4517,000000523194,256,256,15,0.639,2.630,success
4518,000000523229,256,256,3,0.575,2.461,success
4519,000000523241,256,256,6,0.774,8.642,success
4520,000000523782,256,256,7,0.674,3.325,success
4521,000000523807,256,256,16,0.603,3.124,success
4522,000000523811,256,256,5,0.654,3.121,success
4523,000000523957,256,256,10,0.654,3.400,success
4524,000000524108,256,256,16,0.689,2.912,success
4525,000000524280,256,256,7,0.723,3.382,success
4526,000000524456,256,256,7,0.715,4.699,success
4527,000000524742,256,256,8,0.608,2.964,success
4528,000000524850,256,256,8,0.627,3.162,success
4529,000000525083,256,256,10,0.773,3.164,success
4530,000000525155,256,256,5,0.735,3.161,success
4531,000000525247,256,256,6,0.567,3.163,success
4532,000000525286,256,256,11,0.798,3.724,success
4533,000000525322,256,256,5,0.592,3.112,success
4534,000000525600,256,256,7,0.622,3.038,success
4535,000000526103,256,256,18,0.643,3.646,success
4536,000000526197,256,256,13,0.761,3.605,success
4537,000000526256,256,256,15,0.697,4.287,success
4538,000000526392,256,256,19,0.594,3.308,success
4539,000000526706,256,256,5,0.598,3.282,success
4540,000000526728,256,256,14,0.585,3.213,success
4541,000000526751,256,256,4,0.581,4.304,success
4542,000000527029,256,256,12,0.551,3.284,success
4543,000000527215,256,256,11,0.735,3.464,success
4544,000000527220,256,256,11,0.667,2.898,success
4545,000000527427,256,256,2,0.539,3.072,success
4546,000000527528,256,256,1,0.553,3.178,success
4547,000000527616,256,256,5,0.545,2.728,success
4548,000000527695,256,256,12,0.579,3.181,success
4549,000000527750,256,256,9,0.712,3.881,success
4550,000000527784,256,256,10,0.616,3.572,success
4551,000000527960,256,256,17,0.676,3.275,success
4552,000000528314,256,256,8,0.751,3.650,success
4553,000000528399,256,256,7,0.615,3.013,success
4554,000000528524,256,256,4,0.573,3.509,success
4555,000000528578,256,256,2,0.574,3.200,success
4556,000000528705,256,256,12,0.530,2.970,success
4557,000000528862,256,256,19,0.584,3.094,success
4558,000000528977,256,256,10,0.794,3.872,success
4559,000000528980,256,256,11,0.870,3.784,success
4560,000000529105,256,256,18,0.834,3.377,success
4561,000000529122,256,256,22,0.564,4.908,success
4562,000000529148,256,256,17,0.561,3.160,success
4563,000000529528,256,256,7,0.623,3.157,success
4564,000000529568,256,256,5,0.624,3.301,success
4565,000000529762,256,256,6,0.732,3.318,success
4566,000000529939,256,256,2,0.685,10.894,success
4567,000000529966,256,256,1,0.634,3.861,success
4568,000000530052,256,256,19,0.798,3.546,success
4569,000000530061,256,256,15,0.605,4.867,success
4570,000000530099,256,256,10,0.588,2.994,success
4571,000000530146,256,256,11,0.733,4.519,success
4572,000000530162,256,256,21,0.597,3.082,success
4573,000000530457,256,256,20,0.570,2.939,success
4574,000000530466,256,256,25,0.552,2.637,success
4575,000000530470,256,256,1,0.581,3.579,success
4576,000000530624,256,256,4,0.647,3.630,success
4577,000000530820,256,256,10,0.575,2.884,success
4578,000000530836,256,256,2,0.581,3.420,success
4579,000000530854,256,256,1,0.598,3.291,success
4580,000000530975,256,256,12,0.644,3.250,success
4581,000000531036,256,256,17,0.595,2.626,success
4582,000000531134,256,256,17,0.647,2.980,success
4583,000000531135,256,256,5,0.559,3.032,success
4584,000000531495,256,256,19,0.561,2.791,success
4585,000000531707,256,256,11,0.559,3.373,success
4586,000000531771,256,256,8,0.634,5.179,success
4587,000000532058,256,256,5,0.792,3.992,success
4588,000000532071,256,256,25,0.632,4.812,success
4589,000000532129,256,256,23,0.617,3.400,success
4590,000000532481,256,256,5,0.839,3.923,success
4591,000000532493,256,256,6,0.598,3.146,success
4592,000000532530,256,256,3,0.634,3.782,success
4593,000000532575,256,256,11,0.559,3.188,success
4594,000000532690,256,256,6,0.624,3.165,success
4595,000000532761,256,256,7,0.571,3.148,success
4596,000000532855,256,256,9,0.612,3.186,success
4597,000000532901,256,256,27,0.610,3.238,success
4598,000000533145,256,256,1,0.590,2.564,success
4599,000000533206,256,256,12,1.000,3.196,success
4600,000000533493,256,256,2,0.580,3.641,success
4601,000000533536,256,256,4,0.962,3.070,success
4602,000000533816,256,256,14,0.687,3.323,success
4603,000000533855,256,256,3,0.730,3.170,success
4604,000000533958,256,256,5,0.624,3.466,success
4605,000000534041,256,256,20,0.584,2.912,success
4606,000000534270,256,256,10,0.609,3.574,success
4607,000000534394,256,256,12,0.744,3.200,success
4608,000000534601,256,256,6,0.625,3.524,success
4609,000000534605,256,256,13,0.904,3.101,success
4610,000000534639,256,256,7,0.537,3.189,success
4611,000000534664,256,256,9,0.612,3.050,success
4612,000000534673,256,256,12,0.569,2.666,success
4613,000000534827,256,256,10,0.581,3.749,success
4614,000000535094,256,256,10,0.594,3.378,success
4615,000000535156,256,256,9,0.574,2.864,success
4616,000000535253,256,256,10,0.799,3.118,success
4617,000000535306,256,256,14,0.582,3.320,success
4618,000000535523,256,256,15,0.587,6.160,success
4619,000000535578,256,256,5,0.578,2.779,success
4620,000000535608,256,256,2,0.824,3.578,success
4621,000000535858,256,256,11,0.696,3.759,success
4622,000000536038,256,256,7,0.618,2.709,success
4623,000000536073,256,256,14,0.648,4.516,success
4624,000000536343,256,256,2,1.005,4.095,success
4625,000000536947,256,256,10,1.112,5.322,success
4626,000000537053,256,256,11,0.714,3.230,success
4627,000000537153,256,256,8,0.774,3.226,success
4628,000000537241,256,256,2,0.612,3.422,success
4629,000000537270,256,256,11,0.589,3.222,success
4630,000000537355,256,256,2,0.806,3.487,success
4631,000000537506,256,256,21,0.926,4.226,success
4632,000000537672,256,256,6,0.914,3.689,success
4633,000000537802,256,256,12,0.686,3.859,success
4634,000000537812,256,256,3,0.571,3.525,success
4635,000000537827,256,256,7,0.793,3.665,success
4636,000000537964,256,256,25,0.739,3.319,success
4637,000000537991,256,256,7,0.703,3.682,success
4638,000000538067,256,256,7,0.617,4.708,success
4639,000000538236,256,256,11,0.766,3.366,success
4640,000000538364,256,256,20,0.589,2.587,success
4641,000000538458,256,256,13,1.190,4.637,success
4642,000000539143,256,256,8,0.737,3.787,success
4643,000000539445,256,256,10,0.568,3.486,success
4644,000000539883,256,256,11,1.071,3.521,success
4645,000000539962,256,256,12,0.610,3.391,success
4646,000000540280,256,256,4,0.872,3.663,success
4647,000000540414,256,256,30,0.743,18.767,success
4648,000000540466,256,256,27,0.574,3.008,success
4649,000000540502,256,256,7,0.738,3.730,success
4650,000000540928,256,256,1,0.715,4.192,success
4651,000000540932,256,256,1,1.024,3.835,success
4652,000000540962,256,256,9,0.660,3.301,success
4653,000000541055,256,256,15,0.583,3.601,success
4654,000000541123,256,256,5,0.739,6.447,success
4655,000000541291,256,256,5,0.575,3.179,success
4656,000000541634,256,256,6,0.698,5.035,success
4657,000000541664,256,256,24,0.755,3.744,success
4658,000000541773,256,256,8,0.771,3.938,success
4659,000000541952,256,256,2,0.614,3.835,success
4660,000000542073,256,256,4,0.591,3.189,success
4661,000000542089,256,256,4,0.808,3.655,success
4662,000000542127,256,256,2,0.567,2.809,success
4663,000000542423,256,256,5,0.549,2.725,success
4664,000000542625,256,256,8,0.531,3.220,success
4665,000000542776,256,256,3,0.673,5.149,success
4666,000000542856,256,256,16,0.863,4.135,success
4667,000000543043,256,256,10,0.718,3.602,success
4668,000000543047,256,256,11,0.859,3.897,success
4669,000000543300,256,256,9,0.654,3.130,success
4670,000000543528,256,256,2,0.595,3.273,success
4671,000000543581,256,256,7,0.720,4.013,success
4672,000000544052,256,256,16,0.644,3.356,success
4673,000000544306,256,256,3,0.587,3.398,success
4674,000000544444,256,256,1,0.812,4.095,success
4675,000000544519,256,256,4,0.759,3.229,success
4676,000000544565,256,256,15,0.737,3.797,success
4677,000000544605,256,256,16,0.734,3.357,success
4678,000000544811,256,256,22,0.566,3.291,success
4679,000000545007,256,256,2,0.842,3.679,success
4680,000000545100,256,256,22,0.685,3.438,success
4681,000000545129,256,256,2,0.578,2.898,success
4682,000000545219,256,256,4,0.938,6.011,success
4683,000000545407,256,256,1,0.639,4.042,success
4684,000000545594,256,256,15,0.610,2.936,success
4685,000000545730,256,256,5,0.864,3.672,success
4686,000000545826,256,256,9,0.787,4.637,success
4687,000000545958,256,256,6,0.579,3.164,success
4688,000000546011,256,256,11,0.604,3.414,success
4689,000000546219,256,256,12,0.715,3.755,success
4690,000000546325,256,256,4,0.678,4.415,success
4691,000000546475,256,256,7,0.809,3.755,success
4692,000000546556,256,256,7,0.715,3.129,success
4693,000000546626,256,256,3,0.852,3.239,success
4694,000000546659,256,256,5,1.027,3.900,success
4695,000000546717,256,256,16,0.745,4.601,success
4696,000000546823,256,256,21,1.060,3.905,success
4697,000000546826,256,256,3,0.579,4.155,success
4698,000000546829,256,256,5,0.764,3.346,success
4699,000000546964,256,256,18,0.838,3.894,success
4700,000000546976,256,256,6,0.682,3.262,success
4701,000000547144,256,256,5,0.720,3.780,success
4702,000000547336,256,256,20,0.666,3.072,success
4703,000000547383,256,256,18,0.689,3.543,success
4704,000000547502,256,256,6,0.604,4.199,success
4705,000000547519,256,256,5,0.668,2.889,success
4706,000000547816,256,256,4,0.541,3.711,success
4707,000000547854,256,256,10,0.600,3.146,success
4708,000000547886,256,256,12,0.567,3.674,success
4709,000000548246,256,256,9,0.862,4.277,success
4710,000000548267,256,256,4,0.727,3.418,success
4711,000000548339,256,256,10,0.919,3.674,success
4712,000000548506,256,256,7,0.710,3.745,success
4713,000000548524,256,256,5,0.655,3.404,success
4714,000000548555,256,256,3,0.819,3.575,success
4715,000000548780,256,256,11,0.554,3.131,success
4716,000000549055,256,256,11,0.786,3.569,success
4717,000000549136,256,256,5,0.800,3.336,success
4718,000000549167,256,256,5,0.727,3.785,success
4719,000000549220,256,256,5,0.720,4.635,success
4720,000000549390,256,256,12,0.541,2.831,success
4721,000000549674,256,256,18,0.581,3.189,success
4722,000000549738,256,256,2,0.546,3.096,success
4723,000000549930,256,256,0,0.986,3.377,success
4724,000000550084,256,256,7,0.723,3.746,success
4725,000000550322,256,256,15,0.560,2.971,success
4726,000000550349,256,256,19,0.863,12.835,success
4727,000000550426,256,256,6,0.655,3.582,success
4728,000000550471,256,256,1,1.475,5.238,success
4729,000000550691,256,256,3,0.679,3.575,success
4730,000000550714,256,256,7,1.082,4.515,success
4731,000000550797,256,256,3,1.104,4.080,success
4732,000000550939,256,256,16,0.825,3.174,success
4733,000000551215,256,256,5,0.773,3.879,success
4734,000000551304,256,256,6,0.821,3.481,success
4735,000000551350,256,256,17,0.752,3.516,success
4736,000000551439,256,256,5,0.531,3.767,success
4737,000000551660,256,256,3,0.913,3.944,success
4738,000000551780,256,256,4,0.575,3.200,success
4739,000000551794,256,256,5,1.051,3.512,success
4740,000000551804,256,256,9,0.824,3.118,success
4741,000000551815,256,256,0,0.893,2.928,success
4742,000000551820,256,256,13,0.588,2.933,success
4743,000000551822,256,256,16,0.632,5.822,success
4744,000000552371,256,256,18,0.594,3.368,success
4745,000000552612,256,256,7,0.745,2.927,success
4746,000000552775,256,256,10,0.656,3.367,success
4747,000000552842,256,256,9,0.587,2.904,success
4748,000000552883,256,256,5,0.623,3.381,success
4749,000000552902,256,256,13,0.635,4.439,success
4750,000000553094,256,256,1,0.850,4.113,success
4751,000000553221,256,256,10,0.899,4.677,success
4752,000000553339,256,256,7,0.736,3.533,success
4753,000000553511,256,256,30,0.936,6.566,success
4754,000000553664,256,256,5,1.068,4.622,success
4755,000000553669,256,256,22,0.770,3.233,success
4756,000000553731,256,256,22,0.894,3.502,success
